If you were tracking animals and found prints with four toes,not five,which of these animals could they belong to?	COYOTE	While Aretha Franklin sang at the inauguration,who performed at the Obamas’ first official state dinner?	JENNIFER HUDSON	The first amputee track athlete to compete in the Olympics,Oscar “Blade Runner” Pistorius hails from what country?	SOUTH AFRICA
Before his film career took off,what actor played a hotel manager on a short-lived “Golden Girls” spin-off?	DON CHEADLE	The person often credited with firing the first shot for the North in the Civil War was also credited with doing what?	INVENTING BASEBALL	Long before he became Tarzan,future Olympian Johnny Weissmuller took up swimming as a way to treat what condition?	POLIO
Now referring to a tactic used to delay legislation,the word “filibuster” originally referred to what outlaws?	PIRATES	In a famous scene in “Meet The Parents,” an irate Ben Stiller asks if which of these terms is okay to say on an airplane?	BOMBARDLER	At the first modern Olympic Games held in 1896,participants competed in all but which of these sports?	BOXING
As of 2010,approximately how many Social Security numbers have been assigned since the first in 1936?	457 MILLION *CORRECT*	What U.S. President had the most children,fathering 15 kids over a period of 45 years?	JOHN TYLER	At the 1988 Olympics,Greg Louganis won gold despite hitting his head on the springboard during what dive?	REVERSE 2 1/2 SOMERSAULT PIKE
According to the United Nations,who is the most widely translated author in the world?	AGATHA CHRISTIE	In 1961,curators at New York’s MoMA discovered that for 47 days they had displayed what Henri Matisse work upside-down?	LE BATEAU	According to Greek legend,what did the first-ever “marathon” runner say when he reached Athens,before dropping dead?	“WE HAVE WON!”
Sent by Samuel Morse in 1844,the first public telegram in America had what message?	WHAT HATH GOD WROUGHT!	Given it’s 140-character limit,one Twitter tweet is not long enough for the first sentence of which of these novels?	THE CATCHER IN THE RYE	In 1896, James B. Connolly became the first Olympic champion in about 1500 years when he placed first in what event?	TRIPLE JUMP
Excluding honorary awards,which of these computer whizzes actually earned a college degree?	STEVE WOZNIAK	What famous author was also an inventor who received three patents,including one for a device to replace suspenders?	MARK TWAIN	Consisting of NBA superstars like Magic Johnson and Larry Bird,the 1992 “Dream Team” defeated what country to win gold?	CROATIA
Considered one of the best racehorses of all time,Phar Lap was the national pride of what country?	AUSTRALIA	What famous landmark’s name means “Gate of Heavenly Peace”?	TIANANMEN SQUARE	Long before corporate-sponsored uniforms,which statement was true about the dress of most ancient Olympians?	THEY WERE NUDE
On July 12,2000,Russia launched a rocket into space bearing the corporate logo of what company?	PIZZA HUT	In the 18th century,the now-famous Madame Tussaud made her first wax figure in the likeness of what Frenchman?	VOLTAIRE	Though most ancient Olympians ate a variety of foods,the sprinting champion Charmis espoused a diet of only what?	DRIED FIGS
What film actress’s death was reported on the front page of the debut issue of USA Today?	GRACE KELLY	Which of these acclaimed filmmakers directed the video for Michael Jackson’s 1987 single “Bad”?	MARTIN SCORSESE	At the ’52 Olympics,three Americans won gold in shot put,discus and javelin,all wearing the same sweaty what for good luck?	SWEATSHIRT
What Middle Eastern country is composed of a series of islands located in the Persian Gulf?	BAHRAIN	Billionaire Howard Hughes reportedly spent the last years of his life watching what movie over and over?	ICE STATION ZEBRA	After winning the 100-meter gold in 2008,Jamaican sprinter Usain Bolt divulged that earlier that day he’d eaten what?	MCDONALD’S CHICKEN MCNUGGETS
Granting his last wishes,Hunter S.Thompson’s ashes were disposed of in 2005 in what odd way?	SHOT OUT OF A CANNON	In 1972,the U.S. gave what animals to China in exchange for the pandas Ling-Ling and Hsing-Hsing?	MUSK OXEN	A strong rower himself before retiring due to mono,which of these actors is the son of an Olympic rowing gold medalist?	HUGH LAURIE
Prosopagnosia is an unusual neurological impairment that renders a person unable to do what?	RECOGNIZE FACES	A popular variety of asparagus shares its name with what First Lady?	MARTHA WASHINGTON	After boycotting the 1980 Summer Games in Moscow,the U.S. hosted its own alternative competition in what city?	PHILADELPHIA
By definition,”deglutition” is a medical term for what?	SWALLOWING	What happens when unopened cans of Pepsi and Diet Pepsi are put in a tank of water at room temperature?	PEPSI SINKS,DIET PEPSI FLOATS	The first athlete to grace the front of a Wheaties box, Bob Richards was a gold medalist in what Olympic event?	POLE VAULT
As proven on a David Letterman “Will it Float?”segment,which of these items floats in water?	SIX-POUND CAN OF CRISCO	Which of these cities does not appear in the title of a film that won the Academy Award for Best Picture?	PHILADELPHIA	All but which of these flowers were featured in the 2012 Opening Ceremony,as they each represent a country in the UK?	VIOLET
What is the name of the young boy in Ernest Hemingway’s story “The Old Man and the Sea”?	MANOLIN	Which of these colorfully-titled ’80s movies made the most money at the box office?	PURPLE RAIN	Thought to be the predecessor to pole vaulting,”fierljeppen,” or “ditch-vaulting,” is a sport native to what country?	THE NETHERLANDS
In 1922,the highest air temperature ever recorded,136 degrees Fahrenheit,was taken in what country?	LIBYA	Shakespeare’s play “Henry IV, Part I” is credited with introducing what food term into the English language?	SKIM MILK	Though she didn’t qualify for Sydney,actress Geena Davis competed for a spot on what U.S. Olympic team in 1999?	ARCHERY
Which of these world cities occupy roughly the same latitude?	WASHINGTON,D.C. & ATHENS	Which of these familiar brands was named for its creator’s favorite childhood song?	SWEET N’ LOW	Setting a record he would hold for the next 36 years,swimmer Mark Spitz won seven gold medals at which Olympic Games?	MUNICH
While President,Bill Clinton sent only two official e-mails:one test message and one message to whom?	JOHN GLENN	An early race of humans,the Cro-Magnons are named after a cave in what country?	FRANCE	At the ’72 Olympics,the U.S. basketball team refused its silver medals after what controversy allowed the U.S.S.R. to win gold?	THERE WAS A GAME CLOCK MIX-UP
In 2001,which of these people was named Honorary Sergeant,Regular Army by President Clinton?	SACAGAWEA	The sheer netting used in most bridal veils,the fabric called tulle is named for what?	A TOWN IN FRANCE	What was sprinter Usain Bolt’s average speed when he set the 100 meter dash world-record time of 9.58 seconds?	23 MPH
In 1902,Willis Carrier created modern air conditioning when he built a humidity controller for use where?	PRINTING SHOP	According to symbolic tradition,which popular wedding flower is said to literally say “I love you”?	RED CHRYSANTHEMUM	Dara Torres became the oldest Olympic swimmer to medal when she won silver at the Beijing games at what age?	41 *CORRECT*
Which of the following men does not have a chemical element named for him?	ISAAC NEWTON	Often taken to mean “good luck,” the Hebrew phrase “mazel tov” can be literally translated as “good” what?	CONSTELLATION	A consultant for the fantasy film “The Hunger Games,” Olympian Khatuna Lorig has medaled in what sport?	ARCHERY
Though set at a fictional school,the 1978 comedy “Animal House” is based on a real frat at what college?	DARTMOUTH	A popular real-life destination for eloping couples,the Scottish town of Gretna Green is referenced in what classic novel?	PRIDE AND PREJUDICE	Coming in to 2012,Michael Phelps’ 16 Olympic medals trailed only Larisa Latynina’s 18,which were won in what event?	GYMNASTICS
What celestial object was named in 1930,by an eleven-year-old girl named Venetia Burney?	PLUTO	Long before you could buy them at Jared’s,what ancient people believed diamonds were tears of the gods?	GREEKS	The International Olympic Committee is headquartered in what European city?	LAUSANNE,SWITZERLAND
In the classic 1975 thriller “Jaws,”we see the deadly shark kill how many people on screen?	4 *CORRECT*	In “The Wedding Singer,” the title character is attacked by a father-of-the-bride after a bitter rendition of what song?	LOVE STINKS	At the ’36 Olympics,Jesse Owens got some friendly,helpful advice from the German Luz Long,a leading rival in which event?	LONG JUMP
Which of these men was elected to the U.S. presidency despite losing the popular vote?	BENJAMIN HARRISON	In France,the traditional wedding cake is known as a “croquembouche” and consists of a giant tower of what?	CREAM PUFFS	At the ’52 Olympics,legendary Czech athlete Emil Zatopek won what event despite having never even tried it before?	MARATHON
Though not smelling as nice,onions are commonly classified in the same family as what flower?	LILY	Of these elements,which is the only one not combined with gold to make “white gold” wedding rings?	LITHIUM	Besides Sydney,what is the only other city in the Southern Hemisphere to host the Olympic Games?	MELBOURNE
What popular women’s magazine began in the 1930s as a menu leaflet handed out at A&P supermarkets?	WOMAN’S DAY	According to English superstitions,it is good luck to find what surprise in your wedding dress?	A SPIDER	On the official Olympic flag,the two rings that are farthest to the right are what two colors?	RED AND GREEN
In 1973,what major tennis tournament became the first to offer equal prize money to both men and women?	U.S. OPEN	Which of Elizabeth Taylor’s seven husbands was she married to the longest?	RICHARD BURTON	Due to its marine-inspired roof,critics and fans alike have given London’s Olympic aquatic center what nickname?	THE STINGRAY
“Nephelococcygia” is the practice of doing what?	FINDING SHAPES IN CLOUDS	Which of these names is not one of the aliases used by Vince Vaughn or Owen Wilson in the 2005 film “Wedding Crashers”?	JEBEDIAH CRUMP	Not including any won in London in 2012,how many Olympic medals has Team U.S.A. won overall?	2,550 *CORRECT*
What Shakespeare play contains the famous line “The course of true love never did run smooth”?	A MIDSUMMER NIGHT’S DREAM	What happily married singer’s 1989 wedding in Las Vegas is one of the few lasting celeb nupitals to take place there?	JON BON JOVI	Which of these cities is listed in the correct chronological order in which they hosted the Summer Olympic Games?	SEOUL,BARCELONA,ATLANTA
Diamonds being the hardest,which of these gems is the second hardest according to the Mohs scale?	SAPPHIRE	In a trend,more couples are being married by friends ordained online by the Universal Life Church,whose creed is simply what?	DO ONLY THAT WHICH IS RIGHT	Competiting with an artificial leg,American George Eyser won 3 gold medals at the 1904 St. Louis Olympics in what sport?	GYMNASTICS
After nitrogen and oxygen,what is the third most abundant gas in air?	ARGON	Seen at the fanciest of weddings,the type of service where waiters serve each guest from a platter is called what?	RUSSIAN SERVICE	To calm himself before his dives,Olympic gold medalist Greg Louganis often told himself, “No matter how I do,” what?	MY MOTHER WILL STILL LOVE ME
To the delight of singles everywhere,SpeedDating was invented in 1998 by an individual with what profession?	RABBI	Having outfitted millions of brides all across the U.S.,the first David’s Bridal shop opened in 1950 in what city?	FORT LAUDERDALE, FL	Though it’s incredibly competitive today,what Olympic sport was invented in 1895 as a casual game for older people?	VOLLEYBALL
Icebergs that are the smallest in size are classified as what?	GROWLERS	Often played at the end of a wedding ceremony,Mendelssohn’s “Wedding March” was composed for what Shakespeare play?	A MIDSUMMER NIGHT’S DREAM	Slightly shorter than its current length,the first modern Olympic marathon in 1896 was roughly how many meters long?	40,000 *CORRECT*
In the 1600s philosopher Blaise Pascal devised a famous “wager” concerning what issue?	BELIEF IN GOD	What is the last word of the Elizabeth Barrett Browning poem that begins,”How do I love thee?Let me count the ways”?	DEATH	What philosopher is believed to have been a two-time Olympic champion in pankration,a brutal mix of wrestling and boxing?	PLATO
Viewed from above the sun’s north pole,which of these planets is the only one to rotate clockwise?	VENUS	In Colonial America,what household item was often given in place of an engagement ring?	THIMBLE	In a heartbreak in 2008,U.S. Olympian and favorite Lolo Jones led the race before tripping in what event’s finals?	100 METER HURDLES
In Abbott and Costello’s famous “Who’s on first?” routine,what baseball position is never mentioned?	RIGHT FIELD	Who was the only U.S. president to get married at the White House?	GROVER CLEVELAND	Thanks to an incredible come-from-behind sprint in 1964,Billy Mills is the only American gold medal winner of what Olympic event?	10,000 METERS *CORRECT*
As chefs know,the two succulent bits of meat on the back of a chicken,just above the thigh,are called what?	OYSTERS	The familiar song known as “Here Comes The Bride” comes from the opera “Lohengrin,” in which it plays for a bride named what?	ELSA	Why do Olympic divers usually take a shower after completing each dive?	KEEPS MUSCLES WARM
In Charlotte Bronte’s novel “Jane Eyre,” Jane’s planned wedding to Edward Rochester hits what snag?	HE’S ALREADY MARRIED	For good luck on their wedding day,Greek brides have a tradition of slipping what object into their gloves?	A SUGAR CUBE	Somewhat paradoxically,the Olympic archery command that tells the archer to stop shooting is what?	FAST
In the Hemingway story “The Old Man and the Sea,” what baseball player does the fisherman most admire?	JOE DIMAGGIO	In July 1982,who presided over a mass wedding of 2,075 couples at Madison Square Garden?	REV. SUN MYUNG MOON	Besides her incredible speed,track star gold medalist Gail Devers was known for sporting what distinctive feature during races?	LONG FINGERNAILS
Well known to coin collectors,the Toven Specimen is an extremely rare example of what type of coin?	PENNY	Because gold is so coveted there,in what country are brides often draped in more than a kilo of gold jewelry?	INDIA	Thanks to one rower and one archer,what U.S. state is sending the most Olympic athletes per capita to London in 2012?	WYOMING
Prior to stardom,what actress worked as a funeral home cosmetician to make ends meet?	WHOOPI GOLDBERG	Because they mate for life,what animal was traditionally given by Korean grooms to the mother of the bride?	WILD GOOSE	A popular Christmas gift,the Chia Gourmet Herb Garden comes with all but which of these seeds?	ROSEMARY
Which of these creatures are featured in Salvador Dali’s 1931 painting “The Persistence of Memory”?	ANTS	Which of Bravo’s “Real Housewives” claims she has accepted a marriage proposal a shocking nineteen times?	DANIELLE STAUB	Issued in 1934 for use by Federal Reserve banks,the $100,000 bill features what U.S. president?	WOODROW WILSON
Known for her beauty,which of these historic ladies inspired the name of cosmetics retailer Sephora?	MOSES’ WIFE	Which of these famous people was never married to his first cousin?	SALVADOR DALI	Now used to mean “gossip,” “scuttlebutt” was originally a nautical term referring to what ship term?	CASK OF WATER
On the California coast,what kind of fish is known for coming ashore and laying its eggs on the beach?	GRUNION	Though her 2008 wedding was private,Beyonce’s 2011 video for “I Was Here” revealed footage of what special moment?	HER TRYING ON HER WEDDING DRESS	Frustrating to home bakers,the carrots in your carrot cake can turn green if there is too much what in the batter?	BAKING SODA
The only woman ever to be awarded the Medal of Honor received it for her service in what war?	U.S. CIVIL WAR	Queen Victoria’s 1840 wedding is credited with popularizing what tradition?	WHITE BRIDAL GOWN	What novel was written after its author bet he could write a bigger bestseller than “Treasure Island”?	KING SOLOMON’S MINES
Introduced in 1847,the first two stamps issued by the USPS featured George Washington and what other American?	BENJAMIN FRANKLIN	In 1994,what TV show broke ground depicting a gay marriage between inkeepers Ron and Erick?	NORTHERN EXPOSURE	During World War II,what did citizens of occupied Norway wear as a symbol of resistance?	PAPER CLIPS
Which of these insects shorted out an early supercomputer,giving rise to the term “computer bug”?	MOTH	At the end of a Czech wedding,it is customary to shower the couple with what instead of rice?	PEAS	What artist is prominently mentioned in T.S. Eliot’s poem “The Love Song of J. Alfred Prufrock”?	MICHELANGELO
What popular ski resort town was founded by the Union Pacific Railroad to boost winter ticket sales?	SUN VALLEY,ID *CORRECT*	Because “he would never have presumed to take such liberty,” Queen Victoria proposed to what first cousin of hers?	ALBERT	What scientist first determined that human sight results from images projected onto the retina?	JOHANNES KEPLER
In the boot-shaped country of Italy,what region comprises the “toe”?	CALABRIA	At the end of “When Harry Met Sally,” the couple recalls serving what flavor wedding cake with chocolate sauce “on the side”?	COCONUT	According to its director,the grumpy old man in “Up” was based in part on which of these real-life grumps?	WALTER MATTHAU
To a winemaker,a “bung” is a what?	CORK	When Big marries Carrie in “Sex and The City,” he whispers “Ever thine,ever mine,ever ours,” a line from whose famous love letter?	BEETHOVEN	What is the translation of “Pravda,” the name of the daily newspaper of the former Soviet Union?	TRUTH
What Dr.Seuss book character was loosely based on Adolf Hitler?	YERTLE THE TURTLE	In what country is it especially lucky to serve a whole fish at a wedding,since the word for “fish” sounds like “abundance”?	CHINA	Broadcast on NBC in 1941,the first-ever U.S. TV commercial featured the advertising slogan “America Runs on” what?	BULOVA TIME
What U.S. state’s lottery,introduced in 1964,is the oldest state-run lottery still in existance?	NEW HAMPSHIRE	According to legend,what did Guinevere’s father give King Arthur as a wedding gift?	THE ROUND TABLE	Though based in New York for decades,fashion icon Oscar de la Renta originally hails from what country?	DOMINICAN REPUBLIC
Which of the following was not one of the nine original Beanie Babies introduced in 1993?	BOOTIES THE CAT	As your florist can tell you,a tussie-mussie bouquet is most similar to what other kind of bouquet?	NOSEGAY	In a fireworks display,which of these elements is commonly used to produce bright green colors?	BARIUM
What popular TV host once appeared on an episode of “Star Trek:Enterprise” as “Alien Trader D’Marr”?	TOM BERGERON	On the series finale of “The Golden Girls,” Dorothy becomes “Mrs. Lucas Hollingsworth” by marrying Blanche’s what?	UNCLE	“Take Five,” the title of Dave Brubeck’s best known jazz recording,slyly refers to what fact about the song?	IT IS IN 5/4 TIME
When filled to capacity,what college’s football stadium becomes the third largest “city” in its state?	UNIVERSITY OF NEBRASKA	Frequently heard at weddings,Johann Pachelbel’s famous canon is in what key?	D MAJOR	What does the “M” stand for in “RMS Titanic,” the full name of the historic ship that sank in 1912?	MAIL
Warfarin,a popular blood thinner medication,was originally developed and is still used as a what?	RAT POISON	In 2011,William and Kate left the royal wedding in a vintage model of what make with the license plate “JU5T WED”?	ASTON MARTIN	In addition to his many inventions,Thomas Edison is also credited with establishing what American custom?	“HELLO” TELEPHONE GREETING
At the end of the 1984 movie “Romancing the Stone,”Jack Colton names his long-awaited sailboat what?	ANGELINA	In “Rocky II,” the Italian Stallion proposes to his girlfriend Adrian on a cold,snowy day at what location?	ZOO	Which of these girls’ names has never appeared in the title of a film that won the Oscar for Best Picture?	MARY
Ronald Reagan once claimed that he was given the nickname “Dutch” in his childhood due to what?	“DUTCH BOY” HAIRCUT	In the 1994 comedy “Four Weddings and a Funeral,” which of these pairs does not wed at one of the four weddings?	SCARLETT & DAVID	On average,each member of the U.S. House of Representatives represents how many people?	700,000 *CORRECT*
Before becoming the go-to music industry magazine,Billboard focused on which of these subjects?	CARNIVALS	In “Wuthering Heights,” what does Catherine give as the reason that she cannot marry her beloved Heathcliff?	HIS SOCIAL STATUS	Despite its nickname,Howard Hughes’s “Spruce Goose” was a giant airplane built mainly out of what wood?	BIRCH
What classic novel is based on the adventures of Alexander Selkirk,an early 18th-century Scottish sailor?	ROBINSON CRUSOE	If you wanted to write a special poem for a bride and groom on their wedding day,you could technically call it a what?	EPITHALAMIUM	Chronicling his 8,000-mile trek through South America,”The Motorcycle Diaries” is what famous figure’s mentor?	CHE GUEVARA
An iconic sports photo taken on May 25th,1965 depicts Muhammed Ali standing over what defeated opponent?	SONNY LISTON	The series finale of the original “Beverly Hills,90210” ends with the gang boogying down to what song at Donna and David’s wedding?	CELEBRATION	Despite publishing under a male pseudonym,which of these classic authors was actually a woman?	GEORGE ELIOT
In 1939,the tale of Rudolph the Red-Nosed Reindeer was created as a Christmas promotion for a what?	DEPARTMENT STORE	Popular at weddings and beyond,the “Big Three” varietals of the U.S. wine industry include all but which of the following?	WHITE ZINFANDEL	Which of these plants is a well-known example of a “living fossil,” the last surviving species of its family?	GINKGO BILOBA
People who have a marked physical reaction to beautiful art are said to suffer from what syndrome?	STENDHAL SYNDROME	The word “bride” is thought to derive from the ancient European verb root “bru-,” which means what?	TO COOK	Though he still became a rock icon,what guitarist once lost half of his middle finger in a wood-chopping accident?	JERRY GARCIA
On Amelia Earhart’s historic 1932 solo flight across the Atlantic Ocean,she landed in what country?	IRELAND	In a 1978 “Muppet Show” episode,Kermit’s wedding to Miss Piggy is disrupted at the last moment by a what?	BOOMERANG FISH	In a 1971 hit song,Tom Jones sings “Whoa!Whoa!Whoa! She’s a ” what?	LADY
In Cervantes’ “Don Quixote,” the main character becomes delusional after doing what?	READING TOO MANY BOOKS	In 2008,a National Science Foundation survey said what nation’s residents are the happiest in the world?	DENMARK	A hellbender is a variety of what animal?	SALAMANDER
“Diaphoresis” is a medical term for what condition,which might be caused by a difficult trivia question?	EXCESSIVE SWEATING	Which of these women’s engagement rings famously featured an enormous,2.8 carat green emerald?	JACQUELINE KENNEDY	Which of the Seven Wonders of the Ancient World was built first?	PYRAMIDS AT GIZA
If it were named for its founders’ first names instead of their last,the Harley-Davidson company could be called what?	WILLIAM-ARTHUR	What poet wrote the marriage advice, “Whenever you’re wrong,admit it; whenever you’re right,shut up”?	OGDEN NASH	Stretching from Georgia to Maine,the Appalachian Trail does not pass through which of these states?	SOUTH CAROLINA
What author is credited with coining the phrase “seeing pink elephants” to refer to a drunk person?	JACK LONDON	Contrary to popular belief,Robert E. Lee’s surrender took place not in a courthouse,but in whose home?	THE MCLEANS	A popular story involving Christopher Columbus features the explorer standing what object on its end?	AN EGG
In a 1970 speech,what group of people did Spiro Agnew famously describe as “nattering nabobs of negativism”?	THE MEDIA	A staple at Jewish weddings and Bar Mitzvahs,”Hava Nagila” is a Hebrew folk song that means “Let us” what?	REJOICE	Which of these common automobile features was invented by a woman?	WINDSHIELD WIPER
What martial art’s name literally means “the gentle way”?	JUDO	What popular movie features a comical priest who declares “Mawage is wot bwings us togeder today”?	THE PRINCESS BRIDE	Before breaking into Hollywood,Ronald Reagan worked as a radio sportscaster,calling games for what MLB team?	CHICAGO CUBS
The ’90s hit “Macarena” tells the story of a woman who cheats on her boyfriend,a man with what name?	VITORINO	As opposed to a ring bearer,the traditional job of a wedding page boy is to do what?	CARRY THE BRIDE’S TRAIN	The alligator is naturally found in the United States and what other country?	CHINA
The prop mask that the killer wears in the 1978 film “Halloween” is a painted mask of what TV character?	CAPTAIN KIRK	Because it’s considered good luck to see one on your wedding day,couples in England often hire a what to attend their nupitals?	CHIMNEY SWEEP	In Disneyland’s ride “It’s a Small World,” animatronic dolls sing the title song in all but which of these languages?	FRENCH
What Central American country was named by Columbus after the Spanish word for “depths”?	HONDURAS	Since 1962,jousting has been the official sport of what U.S. state?	MARYLAND	Which of these playthings is produced by combining boric acid and silicone oil?	SILLY PUTTY
Though not smelling as nice,onions are commonly classified in the same family as what flower?	LILY	Often standing up to lions and leopards,what mammal holds the Guinness title as “World’s Most Fearless Animal”?	HONEY BADGER	What world landmark features 56 pits called “Aubrey Holes,” which were once filled with cremated bones?	STONEHENGE
Issued on March 4,1974,what celebrity appeared on the very first cover of People magazine?	MIA FARROW	The word “tabloid” was originally trademarked in 1884 as the brand name for a new type of what?	PILL	As a high school student,”Lethal Weapon” producer Joel Silver helped invent which of these games?	ULTIMATE FRISBEE
Which of these cities is famous for its catacombs,underground tunnels used to house millions of skeletal remains?	PARIS	As the result of a duel,what president harbored a bullet near his heart for the last 39 years of his life?	ANDREW JACKSON	Which of these brands of sweets is credited as being the first individually wrapped “penny candy”?	TOOTSIE ROLLS
Originally named Farrokh Bulsara,Queen singer Freddie Mercury was born in what exotic location?	ZANZIBAR	Who was the only U.S. president to get married at the White House?	GROVER CLEVELAND	What prolific author holds a 2010 Guinness record for “Most Entries on The New York Times Best-Seller List”?	JAMES PATTERSON
Founded in 1865,what is the oldest continuously published weekly magazine in the United States?	THE NATION	What is the last word of the Elizabeth Barrett Browning poem that begins, “How do I love thee? Let me count the ways”?	DEATH	Which of these international cities is not currently the capital of its country?	BELIZE CITY
What actress was “discovered” at a Canadian football game when her image appeared on the JumboTron?	PAMELA ANDERSON	According to legend, what did Guinevere’s father give King Arthur as a wedding gift?	THE ROUND TABLE	The Census 2010 questionnaire was available in all but which of these languages?	FRENCH
In the 1997 movie “Titanic,” Jack wins passage onto the doomed vessel with what poker hand?	FULL HOUSE	In 1986, who became the first female comic invited to sit down with Johnny Carson after her set on the “Tonight Show”?	ELLEN DEGENERES	By definition,an anchorite has retired into seclusion usually for what reason?	RELIGIOUS BELIEFS
The son of a jazz promoter,Billy Crystal was taken to his first movie by what legendary singer?	BILLIE HOLIDAY	Jeff “Skunk” Baxter, a leading counterterrorism expert in the U.S., was also a lead guitarist for what band?	THE DOOBIE BROTHERS	Longtime congressman Henry Waxman’s distinctive grooming has earned him what cheeky nickname?	THE MUSTACHE OF JUSTICE
The 1477 union of Archduke Maximilian of Austria and Mary of Burgundy allegedly begat what tradition?	DIAMOND ENGAGEMENT RING	Which of these devices needs to take into account Albert Einstein’s theory of relativity to work properly?	GPS RECEIVERS	In the context of the classic 1961 novel “Catch-22,” Catch-22 is a what?	MILITARY REGULATION
In a famous ’90s TV ad,what is the name of the old woman who says “I’ve fallen,and I can’t get up”?	MRS.FLETCHER	During the “baby boom” era that lasted from 1946 to 1964,about how many babies were born in the U.S.?	76 MILLION *CORRECT*	Which of these countries has an element named after it?	POLAND
In the 1920s,the term “makeup” was popularized by which of these cosmetics companies?	MAX FACTOR	In pirate lingo,what does it mean to “splice the mainbrace”?	HAVE A DRINK	What artist depicted his close friend’s furniture in the 1888 painting “Paul Gauguin’s Armchair”?	VINCENT VAN GOGH
In an iconic series of TV ads,who was the first NFL player to shout, “I’m going to Disneyland!”?	PHIL SIMMS	According to legend,what president is credited with inspiring the Maxwell House slogan “Good to the last drop”?	THEODORE ROOSEVELT	Held annually in February,what country celebrates “National Pisco Sour Day,” in observance of their national drink?	PERU
Since 2008,what author of “The Lottery” has lent her name to annual awards for horror and suspense writing?	SHIRLEY JACKSON	What did Charles Darwin once call “the most peculiar and the most human of all expressions”?	BLUSHING	According to Doris Roberts,”Everybody Loves Raymond” doesn’t air in what country because her character is “too strong”?	IRAQ
What real-life European castle and tourist attraction is the inspiration for Disneyland’s Sleeping Beauty castle?	NEUSCHWANSTEIN CASTLE	The name of the Arab television network Jazeera literally means what?	THE ISLAND	Before he was famous,which of these actors played a ‘roid-raging high school football player on a 1994 after-school special?	BEN AFFLECK
Which of these foreign greetings derives from a phrase meaning “I am your slave”?	CIAO	What does John Lennon actually say at the end of “Strawberry Fields Forever” that is often misheard as “I buried Paul”?	CRANBERRY SAUCE	What weather term was coined in a 1939 dissertation by Antarctic explorer Paul Siple?	WIND CHILL
“Sparks” are often visible when you bite into “Wint O Green” Life Savers due to the presence of what?	METHYL SALICYLATE	“Which of these lines does not appear in the chorus of Martina McBride’s classic country song “Independence Day”?	LET THE WHOLE WORLD SING	As of 2011,only Vermont and what other U.S. state allow prison inmates to vote in elections?	MAINE
Mexico shares its southern border with Guatemala and what other country?	BELIZE	“Dying days later,what U.S. president is thought to have contracted cholera from iced milk and cherries at a 4th of July celebration?”	ZACHARY TAYLOR	“King of night vision/King of insight” is a lyric in an Indigo Girls song titled what?	GALILEO
As revealed in the series finale of “Seinfeld,” what is the Soup Nazi’s name?	YEV KASEM	“In Chicago’s “Saturday In The Park,” the singer sees all but which of the following in a park on a day he “thinks” is the 4th of July?”	PEOPLE RUNNING	Melanite is a deep-black variety of what gemstone?	GARNET
Before becoming an international singing star,Julio Iglesias briefly played what sport professionally?	SOCCER	In “Independence Day,” “POTUS” Bill Pullman vows to fight for freedom “not from tyranny,oppression,or persecution,but from” what?	ANNIHILATION	Where did Paul McCartney and John Lennon first meet?	IN A CHURCH
In the garment industry,what characteristic of a sports jacket is referred to as its “stance”?	BUTTON POSITION	What patriotic state is home to the towns North Liberty,West Liberty,New Liberty and Libertyville?	IOWA	Once used by Native Americans as a form of currency,wampum was made from what?	POLISHED SHELLS
Most scholars agree Columbus first landed in the New World on coastline now part of what country?	BAHAMAS	Serving as a messenger during the Revolutionary War,who was the only U.S. president to be held as a prisoner of war?	ANDREW JACKSON	Which of these classic novels had a first draft that was eaten by the author’s dog in 1936?	OF MICE AND MEN
As specified on his twitter page,Barbie’s boyfriend Ken has what last name?	CARSON	After his apparent assassination in a 2007 issue,the mantle of Captain America was taken over by what Steve Rogers sidekick?	BUCKY BARNES	What classic film opens with the line,”I believe in America”?	THE GODFATHER
Before switching career paths,what prominent American studied clarinet performance at Juilliard?	ALAN GREENSPAN	Which of these cities is not mentioned in the lyrics to Lee Greenwood’s patriotic song “God Bless The USA”?	PHOENIX	In “This Is Spinal Tap,” the titular band mentions they once tried to write a rock musical based on the life of whom?	JACK THE RIPPER
In 2009,after decades of secrecy,Mrs.Butterworth’s first name was revealed to be what?	JOY	Long served as a July 4th-friendly fruit,watermelon surprisingly became what state’s official “vegetable” in 2007?	OKLAHOMA	The potent drink absinthe was once believed to have hallucinatory effects because it is made from what?	WORMWOOD
In 1951,what U.S. agency first used a UNIVAC,the first commercial computer,to process information?	CENSUS BUREAU *CORRECT*	How many red stripes of the American flag are visible on the cover of Bruce Springsteen’s album, “Born In The U.S.A.”?	THREE	Which of these ships was not one of the three taken over by colonists during the Boston Tea Party?	WILLIAM
A popular novelty item since the ’60s, lava lamps primarily contain water and what colored “lava-like” substance?	WAX	Though he famously sang on 4th of July in nearby Ashbury Park,Bruce Springsteen was born in what Jersey Shore town?	LONG BRANCH	The phrase “the real McCoy” is thought to come from “the real Mackay,” which in Scotland has long referred to a type of what?	WHISKEY
In the movie “Pulp Fiction,” Samuel L. Jackson’s character memorably quotes what book of the Bible?	EZEKIEL	On July 4,2009,Joey Chestnut set a new world record when he consumed how many hot dogs and buns in 10 minutes?	68 *CORRECT*	Counterculture icon Timothy Leary was the godfather of what Hollywood actress?	WINONA RYDER
