Which 'tarzan' swimmer was the first man to swim a hundred yards in less than a minute	Johnny weismuller	Who was the first spin bowler to take over 500 test wickets? 	Shane Warne 	"faux pas" means ___________.	Mistake
What phrase did the nazi adopt in the 1920s to label their new order	The third reich	What is a turkey's wishbone	Furcula	What is the fear of sleep known as	Somniphobia
Who Was The Comic Partner Of The Man Born Arthur Jefferson?	Oliver Hardy	Which Holds The Record For The Novelist Most Borrowed From Public Libraries ?	Catherine Cookson	What can you buy in a bar that Japanese farmers massage into their cows to make the meat tender	Gin
How Old Was Edward VI When He Became King? 	9 Years Old 	Which playing card is called the Curse of Scotland	Nine of Diamonds	Name the ranger who was always after Yogi Bear.	Rick
Name the fat, rich detective with a passion for beer, food and orchids?	Nero wolfe	Climbing boys were banned what did sweeps drop down chimneys	Live Chickens	Do trees grow more quickly or slowly at night	More slowly
Who was nick named Hanoi Jane in 1972 because of her enemy propaganda broadcasts from Vietnam? 	Jane Fonda 	What type of charge does a proton carry	Positive	What is the atomic mass of bromine	79.9
In Common: Himalayan, Rex, Manx, Maine Coon	Breeds of cats kinds of	Local law - Atwood con - cant play what if waiting politician speak	Scrabble	Lutraphobia is the fear of	Otters
In animal terms what is a dude	A camels penis	Who starred in Ceiling Zero as a pilot	James Cagney	How did Marc Quinquadron die while setting a new world record	Food Poisoning ate 7 snails 3 min
What is the young of this animal called: Horse	Foal yearling colt filly	What is a young whale called?	Calf	What is the flower that stands for: am i forgotten?	Holly
What is a place where bees are kept called	Apiary	Who sang Happy Birthday to John F. Kennedy for his 45th?	Marilyn Monroe	Which band member was Boy George allegedly seeing in Culture Club during the eighties? (Just name the instrument he plays)	The Drummer
In 1959 1211-kg great white shark becomes largest fish ever caught on a	Rod	What country did Abel Tasman discover in 1642 ?	New Zealand	Which word refers to all the animal life of a specific place or time	Fauna
Which science studies animal behaviour in natural habitats ?	Ethology	What country borders Egypt on the west	Libya	Cat stevens 'want's to try to love again but ______'	The first cut is the
Which Common Everyday Item Was Introduced To The World By "Ralph Scneider"	The Credit Card	Dish served between fish and meat courses	Entree	Whose ghost appears at the dinner table in 'Macbeth'?	Banquo's
Jefferson how did leonardo da vinci's alarm clock wake a sleeper	Rubbing the feet	The sleeve of which album was the first to feature lyrics	Beatles Sergeant Peppers	What does a sacerdotal person study for	The priesthood
To within 30 feet, how tall is the Eiffel Tower	984	What is Xylography	Wood Engraving	 The word "cumulus" refers to a type of ___________.	Cloud
Name The Ship In Which Columbus Discovered America? 	Santa Maria (Pinta & Nina Were Sister Ships) 	Which Album Was At One Time Going To Be Called "Everest"	Abbey Road	What country formed the union of Tanganyika and Zanzibar?	Tanzania
What city has Kogoshima as its airport	Tokyo	What is the main food of mosquitoes	Nectar	What is a 'kartoffel' in germany	Potato
What weighs less than a penny	Hummingbird	He is identified with the expression, "Eureka".	Archimedes	What is the flower that stands for: assignation	Pimpernel
What is 40 in Roman numerals	XL	Name The 2 No.1 Singles For The Seekers In The 60's	I'll Never Find Another You / The Carnival Is Over	 __________ have scent glands between their hind toes. The glands help them leave scent trails for the herd. Researchers say the odor smells cheesy.	Reindeer
Who said of Marilyn Monroe 'Kissing her is like kissing Hitler	Tony cutis	What was the lone ranger's real name	John reid	What do you kiss to be endowed with great powers of persuasion	Blarney stone
What US states name means long river in Indian	Connecticut	What industry is symbolized by the term "madison avenue"	Advertising	Rich crescent shaped roll	Croissant
Which flying pioneer was nicknamed the lone eagle	Charles Lindbergh	Which Former Goodie Is Into Bird Watching 	Bill Oddie 	What is it that turns blue litmus paper red	Acid
If A Sparkling Wine Is Labelled As 'Brut' How Will It Taste 	Dry 	What is the national airline of the Netherlands called	Klm	In photography what does S.L.R stand for?	Single Lens Reflex
What is the study of the earth's physical divisions	Geography	This organic gem is a deep red secretion from a marine animal.	Coral	In Computing Quite Simply What Does The Abbreviation USB Stand for 	Universal Serial Bus 
What European country administers the island of Martinique	France	What Connects Catatonia, Super Furry Animals, Budgie	Wales	What is the capital of Lithuania ?	Vilnius
In Which County Is The Epsom Derby Raced? 	Surrey 	Which cocktail consists of Tia Maria, vodka and coke? 	A Black Russian 	Vodka, orange juice and Galliano make up which type of cocktail 	Harvey Wallbanger 
What Historical Even Occurred on the 22 January 1901 ?	Death Of Queen Victoria	Which city has the largest rodeo in the world	Calgary	Can you give me the two former names of the modern Turkish capital of Istanbul? 	Constantinople, Byzantium 
Carpet, coral and pilot are all types of which animal	Snakes	Anthony Daniels played who in a series of films	C-P3O	The Windhover Is The Country Name For Which Bird?	Kestrel
What county has its map on its flag	Cyprus	On TV what team worked out of Iolani Palace	Hawaii 5 0	 A 42_foot sperm whale has about 7 tons of __________ in it.	Oil
George C Scott - what does the C stand for	Campbell	In WW2 what was the British equivalent of the German E-Boat	MTB or Motor Torpedo Boat	Who wrote Finnegan's Wake in 1939	James joyce
The US Tennis Open takes place at which venue? 	Flushing Meadows 	Which spice comes in hands	Ginger	Who wrote mirc	Khaled mardam-bey
The same Louis did not consummate his marriage 7 years - why	Overgrown Foreskin	What was the name of the comic strip that "Henry Rush" (Too Close for Comfort)wrote?	Cosmic Cow	What is the Greek word for Egyptian	Coptic
The Parthenon in Athens is built in which architectural style	Doric	A person putting a lot of effort into a task is said to be using	Elbow grease	Which Has A Black Bill The Crow Or The Rook 	Crew 
In George Orwell's Animal Farm what type of animal was Muriel	The Goat	 The jackrabbit is not a rabbit; it is a __________	Hare	What color is the 1-up mushroom in Super Mario Bros.?                                                                                	Green
___________ has 150 recognized ecosystems.	Hawaii	When not a Birdman, what does Ray Randall do for a living	Police officer	What do English speakers call the region that the Spanish know as 'el Pais Vasco'	The basque country
System of winds producing fine weather	Anticyclone	What is the average lifespan of a major league baseball	Five to seven	This Indian group ruled in early Peru.	Inca
Why Is Louise Brown Famous 	First Test Tube Baby 	Siderophobia is the fear of	Stars	Hemp plant part of which can be used as a narcotic	Cannabis
What is a group of this animal called: Finches	Charm	To an Australian what is an esky	Portable Beer Cooler	Phalacrophobia is the fear of	Becoming bald
What story features Flopsy,Mopsy and Cottontail	Tales of peter rabbit	Name the ship in which Sir Ernest Shackleton sailed to the Antarctic	Endurance	The most shoplifted book in the world is ________	The bible
What did dr bart hughes create	Trepanning	Who was 45 when he became the oldest heavyweight boxing champion	George	Who Was The First Black Footballer To Captain England 	Paul Ince 
Who invented the wristwatch?	Louis Cartier	What part of a camera clicks when a photograph is taken	Shutter	In 1977 Manhattan Tranfer Had A Uk Hit With The Song “Chanson D’Amour” But What Does It Mean When Translated Into English	Love Song Or The Song Of Love
Which of Beethoven's symphonies was the legendary "Incomplete"?	The 9th Symphony	What is the Capital of: Poland	Warsaw	Gazpacho is a type of what? 	Soup 
Which television programme did Roy Castle present for 22 years	Record breakers	What Is A Small Flute With A Higher Pitch Called	A Piccolo	What was the name of the show that featured Larry Appleton and his zany foreign cousin?	Perfect Strangers
For how many radio stations was john cage's 'imaginary landscaper no 4' scored	12	What is the meaning of the name of the constellation Aquila ?	Eagle	Who wrote the thriller "The Eagle has Landed"	Jack higgins
What's the largest island in the arctic ocean, with 195,928 square miles	Baffin	Which Canal , The Brainchild Of Ferdinand De Lesseps, Was Opened , To Great Aclaim, In November 1869 	The Suez Canal 	What is the 13.5 ton chime on london's tower clock	Big ben
Bugs always finds himself at the wrong end of a gun, usually toted by either Elmer Fudd or who	Yosemite sam	Whose 1986 hit was 'Walk Like an Egyptian'	The bangles	What, during World War Two, was the German or Nazi equivalent to the Japanese Kempei Tai	Gestapo
In 1981, who won song of the year with 'sailing'	Christopher cross	According To Cyni Lauper What Do Girls Just Want To Do	Have Fun	What chemical symbol is used for the element actinium	Ac
Name the band - songs include "Let's Stick Together, The Price of Love"?	Bryan Ferry	Biology: In Linnaean classifcation, the group which comes directly under Kingdom.	Phylum	What Frenchman was the king of chefs and chef of Kings	August Escoffier
What Sanskrit word means great king	Maharaja	There is approximately one what for each person in the world	Chicken	Who rode a horse called Magnolia	George Washington
What sort of bone is broken as wishes are made	A wishbone	In which country is the U.S. naval base of Guantanamo	Cuba	Which Famous Book Contains The Line 'In A Hole In The Ground There Lived A' 	The Hobbit 
Which is the largest province of canada	Quebec	What are the Anatolian, Atacama, Nafud and Zirreh	Deserts	Yellow translucent fossil resin	Amber
Skeleton is derived from Greek - what is its literal translation	Dried Up	What Disorder Is Characterised By Appetite And Weight Loss 	Anorexia Nervosa 	Italians often eat a whole what to cover garlicky breath	Coffee Bean
What is the name of the berlin cabaret where lola lola sang	Blue angel	Which Band Had Hits With "Heaven" & "Cherry Pie"	Warrant	What is a sorbet? 	A Water Ice 
Which teacher did Maggie Smith play in the 1969 film of Muriel Spark's novel	Miss jean brodie	What was the name of tim holt's horse	Duke	Which Dickens novel is considered an autobiography	David Copperfield
Collective nouns a Blessing of what animal group	Unicorn	Which sign placed before a note in music, lowers it by a semitone?	Flat	Secret Identities: Jonn Jonzz	Martian manhunter
What's known as the bishop's stone 	Amethyst 	Stephen King's: "Pet ________".	Semetary	In ancient Japan public contests were held to find what	Best Farter loud and long
Were Cabaret Voltaire Named After A French Fashion Magazine Or An Art Movement	Art Movement	What was discovered in the northern tip of Vancover Island in 1835	Coal	Plant what city did general sherman burn in 1864	Atlanta
The telephone country code 852 would connect you with _____	Hong kong	In Which City Would You Find Jazz Clubs Called "Birdland, The Blue Note, & The Village Vanguard"	New York	Indianapolis is the capital of ______	Indiana
In Which City were The Group Pulp Formed	Sheffield	Who had a massive hit in 1993 with "I'm Easy/ Be Aggressive"?	Faith No More	Who is the biggest landowner in New York city	Catholic Church
Massachusetts in April the law states that dogs will have what	Rear Legs Tied	In the twelve labours of Hercules what did he do third	Capture Arcadian Stag	French cup of coffee flavored with apple brandy	Cafe calvados
At what atoll in the South Pacific did the U.S. do bomb nuclear bomb test in 1946	Bikini atoll bikini	In the film 'hercules', whose voice is danny devito	Phil	John Lennon was shot outside of what New York building	The dakota
Palindromic word means raise to the ground or a mine passage	Level	In what country is the Mekong River Delta	Vietnam	Hercules performed twelve labours what was number seven	Capture of the Cretan Bull
What was the first name of the Israeli man who invented a rapid fire weapon in 1953	Uzi	Whitcome Judson in 1891 invented what for fastening shoes	Zip Fastener	Signal or time after which people must remain indoors	Curfew
Hamida Djandoubi in 1977 was the last one - what	Person Guillotined in France	Selma Lagerlof of Sweden in 1909 first woman to get what	Nobel Prize for Literature	In which country was paper money first used?	China
What was Auguste Bartholdis most famous work 1886	Statue of Liberty	What Are A Whales Breathing Organs Called 	Lungs 	What First Did American "Gertrude Ederle's" Achieve In 1926	1st Woman To Swim Channel
Which Hugely Popular Tv Show Was The Creation Of Peter Fluck And Roger Law	Spitting Image	What Are Goldie & Isis	Reserve Boats For The Boat Race	Where is gorky park	Moscow
What Song Features The Lyric "Then Your Children Will Be Next"	If You Tolerate This	What monarch observed a jubilee in 1977	Queen elizabeth	Picture representing word or syllable	Heiroglyph
For Which Famous Rock N Roller Did Scotty Moore Play Guitar In The 1950's	Elvis Presley	For what tv sitcom did isabel sanford get her 1981 best actress emmy	Jeffersons	In 1972 which flash new motor was advertised with the slogan, `The car you always promised yourself'? 	Ford Capri 
What is the all-time best selling paperback book	Baby and child care baby	What is the most common sexual complaint of females over 50	Vaginal Dryness	What Beatles album spent the longest time atop the charts, at 15 weeks?	Sgt. pepper's lonely hearts club band
What lies between mars and jupiter?	The asteroid belt	What is a female swan called	Pen	Who Used The Pseudonym Lieutenant Lush For Early Stage Appearances As A Member Of Bow Wow Wow	Boy George
Orthography is the study of what	Mountains	A point to which rays of light converge is called a(n) ________.	Focus	What is the second largest of the United States?	Texas
Who played Louis Armstrong in 1954 film The Glen Miller Story	He played himself	Who "Loved not to wisely but too well" Shakespeare play	Othello	What word for taking tissue for microscopic examination was coined by French dermatologists in 1879	Biopsy a biopsy
Meteorology is the study of ______	Weather	Whats the term for a resident of Liverpool	Liverpudlian	Brother Benedict translated name of what port and food product	Fray Bentos
Solve this: 10*3+2?	32	Frankfort is the capital of which US state?	Kentucky	An addition to a will is called a	Codicil
Religious initiation of Jewish boy at 13	Bar mitzvah	What musical does the song “There's No Business Like Show Business” Come From?	Annie Get Your Gun	Bon Jovi and Ritchie Sambora both list this band as their influence?	The Beatles
In which modern country is the biblical land of Sheba	Yemen	What does the symbol 'am' represent	Americium	The Aztecs reckoned it was the food of the gods what was	Chocolate
The black and white episode of Chicago Hope is a tribute to who	Alfred Hitchcock	Which Country Inflicted “Sven Goran Eriksons” First Defeat As England Manager?	Holland	Anti tank rocket launcher	Bazooka
Flower of the blessed night is the local name of which plant	Poinsettia	Which "fishy" character, in an opera by Benjamin Britten, is elected May King, spending his prize money on a debauch	Albert herring	According to Hindu myth, what river once flowed through heaven	The ganges ganges
What did Iroquois Indians mix with willow bark and call "kinickinick"	Tobacco	In Main what is it illegal to step out of	Flying Plane	This award is the mystery writers equivalent of an Oscar	Edgar
Who invented the magnifying glass	Friar roger bacon	The Theme Tune To Which Classic TV Show Was Performed By "The Dickes"	The Banana Splits	The Shadows first record went straight to no 1 - what was it	Apache
Lilapsophobia is the fear of	Tornadoes and hurricanes	Of which australian band, still rocking after 20 years, is angus young the brains	Ac/dc	If you had a Brassica Rapa what vegetable would you have	Turnip
A burning oil lamp is the symbol of which organisation	Gideons	How many children did queen anne have	Seventeen	What connects composers such as Haydn, Mozart, Beethoven and Schubert with the city of Vienna?	They All Died There
What is a draped female figure supporting an entablature	Caryatid	The name for the group of stars which form a hunter with a club & shield is ________	Orion	The gigantic Badshashi mosque is in which city in Pakistan	Lahore
What's the apparent gap between Saturn's A & B rings called	Cassini division	What kind of teeth did george washington have	Wooden	What is a '/'	Virgule or solidus
Zeusophobia is the fear of ______	Gods	4000 people each year are injured by what household item	Tea Pots	In which continent would you find the yangtze river 	Asia 
Hitihita is a character in what book and film	Mutiny on the Bounty - Tahiti chief	What more attractive name do fishmongers use for dogfish	Rock salmon	Which is the second largest of the Japanese islands	Hokkaido
What sea is directly north of Poland	Baltic sea	Who released the following 'edible' album 'Buddah and the chocolate box' 	Cat Stevens 	Which country (capital Kiev) lies just south of Belarus	Ukraine
Who owns the island of Bermuda?	Britain	A heavy winter fog containing ice crystals is a _____	Pogonip	What instrument do doctors usually have around their necks	Stethoscope
 The average adult male __________, the world's largest living bird, weighs up to 345 pounds.	Ostrich	What is the nickname for Idaho	Gem of the mountains	Which country consumes the most wine per capita 16.7 gal per	Luxemburg
How many litres of air is in an adult lung?	Five	What were v1s and v2s supposed to do upon landing	Explode	What two natural resources are used to make steel	Coal & limestone limestone & coal
In the television series, who owned the High Chapparal ranch	John cannon	How many Great Lakes do not border Michigan	One	What is the capital of Eritrea	Asmara
What is the capital of Lichtenstein	Vaduz	In New York where is it illegal to talk to a stranger	An Elevator	This is the only animal that can't jump.	Elephant
On which river is Rome located?	Tiber	Who Started His Chart Career In 1983With "Black Heart" Billed As Marc And The Mambas	Marc Almond	The Germans call them Stumphhose - what are they	Tights
Whose Election slogan Was (You've Never Had It So Good)? 	Harold Macmillian, 1959 	What is the name of the cake traditionally eaten in Italy at Christmas? 	Panettone 	Which player was thrown out of Wimbledon in 1995 after he belted a ball in anger and it hit a Ball Girl? 	Tim Henman 
Muhammad Ali Took On George Foreman In The 'Rumble In The Jungle'' In what Country Did This Take Place 	Zaire 	Supposed paranormal force moving objects at a distance	Telekinesis	Caractacus Potts drove what car	Chitty Chitty Bang Bang
In Geology What Period followed The Cretaceous 	Jurassic 	Don Hoeffler coined what phrase in Electronic News in 1971	Silicon Valley	What Do We Call A 3D Picture Created By Lasers 	Hologram 
In which state are Gettysburg and the Liberty Bell	Pennsylvania	What does an animal have if it is a bird	Feathers	1B.In the Roman Catholic church, what is a devotion of prayers or services on nine consecutive days called	A novena
What sort of celestial body is Uranus	Planet	Who is the patron saint of lovers?	Saint Valentine	What organization's launch was FDR preparing to attend when he died	The united nations united nations
What is the capital of Andorra	Andorra la vella	After water what is the most consumed beverage	Tea	Who Played Anna In The 1956 Film "The King And I"	Deborah Kerr
Of What Illness Is Petit Mal A Form 	Epilepsy 	Everything Changes And Nobody Else Were Hit Albums For Which 90's Band	Take That	What uniform number was worn by Larry Bird & Kareem Abdul Jabbar	33
The average Britain consumes 4907 what in their lifetime	Loaves of bread	Who Released An Album Of Woody Guthrie Lyrics Entitled "Mermaid Avenue"	Billy Bragg & Wilco	Where Was The Royalist HQ During The English Civil War? 	Oxford 
Point He released the parody "oh you ate one too" in 1988 which included the song "Cabo Wabo"	Van Halen	Which Flightless Bird Lays The World's Largest Eggs? 	Ostrich 	Where is ancient troy	Turkey
What is the main vegetable ingredient of moussaka? 	Aubergines 	Who won the first Grand Prix World Motor-racing Championship in 1950	Guiseppe farina	What Was The No.1 hit For Early Eighties Band Tight Fit	The Lion Sleeps Tonight
What are the worlds four oceans - alphabetically?	Arctic, Atlantic, Indian and Pacific	In SF California by law what is guaranteed to the masses	Sunshine	There are 42 what in a standard deck of cards (exclude jokers)	Eyes
In which 1956 film did Elvis Presley make his debut	Love me Tender	Richard Roundtree played what detective in three 70s films	John Shaft	Where do the english monarchs live	Buckingham palace
What is the common name for Larus argentatus	The herring gull	Bosendorfer, Steinway, & Bechstein Are All Makes Of Which Instrument	Piano	Which Band Sang "Love My Way" On The "Valley Girl" Soundtrack	Psychadelic Furs
Football Team, minnesota _______	Vikings	Which Soul Artist Died At The Very End Of 1999, Having Been Confined To A Wheelchair Since 1990 After A Stage Lighting Rig Fell On Him	Curtis Mayfield	What is the name of the group of Muslim scholars who have fought for control of Afghanistan in recent years	Taliban
From which plant is tequila derived?	Cactus	What word is used to describe a Muslim who has completed a pilgrimage to Mecca	Hadji	How many volumes were in abdul kassem ismael's library	117 000
This marsupial native to Australia feeds on eucalyptus leaves.	Koala	In Morse code one dash four dots what number	Six	What was the surname of the family in The Grapes of Wrath	Joad
In what year did the Royal Navy's daily rum ration end?	1970	In Indoor Athletic Races, Over What Distance Is The Shortest Sprint Race Run 	60 m 	Who said the line "Dr Livingstone, I presume!" ?	Henry Morton Stanley
Any solo performance in a ballet.	Variation	What did Erik Rotheim invent in 1926?	Aerosol	In what city was Handel's Messiah first performed	Dublin
Excessive discharge of blood from blood vessels, caused by pathological condition of the vessels or by traumatic rupture of one or more vessels	Haemmorage	The film 'the wizard of ______'	Oz	Which Beatles Song Did Frank Sinatra Describe As "The Greatest Love Song Of The past 50 Years"	Something
What Hormone Controls The Supply Of Sugar From The Blood To The Muscles 	Insulin 	Who created an 86-letter syllabary for the cherokee language 	Sequoyah 	Name The Guitar Like Instrument With A Circular Belly Of Streched Parchment	The Banjo
Which bottled water originates in Dovedale	Ashbourne	Tessenjutsu is a martial art based on the use of what item	A Fan	There are 625 sweat glands in one square inch of human ______	Skin
Processed Galena produces which metal	Lead	Janette MacDonald was nicknamed the Iron what	Butterfly	In which 1992 film was Kevin Costner hired to look after Whitney Houston	The bodyguard
What are a chessboard's horizontal rows called?	Ranks	What is considered history's greatest military evacuation	Dunkirk	Bacardi and Carioca rums come from what country	Costa Rico
Elizabeth I was the daughter of which king?	Henry VIII	The rabbit's foot came to be considered a_____	Good luck charm	Who Won The 2007 US Super Bowl? 	Indianapolis Colts 
In computing, what is 'bit' an abbreviation for	Binary digit	Capital cities: Oman	Muscat	What shape is canestrelli pasta	Little Baskets
Which Italian hard cheese is especially good for grating	Parmesan	 Most cows give more milk when they __________	Listen to music	Who Saw "Life Thru A Lens" On His 1998 Album	Robbie Williams
By what name was Baron Manfred von Richthofen better known? 	The Red Baron 	John McLaughlin made sold McLaughlin's Belfast style – what	Canada Dry Ginger	Where were the 1980 Olympics held ?	Moscow, U.S.S.R.
In 1986 Graceland was the Grammy album of the year – who’s	Paul Simon	What is a group of doves	Dule	In which year will London host the Olympic Games 	2012 
Whose First Collection Of Short Stories Entitled In Our Time Was Published In 1925 	Ernest Hemmingway 	What colour on black produces the most visible combination	Yellow	Who wrote the first song "Come On" Rolling Stones recorded 63	Chuck Berry
What is the study of prehistoric plants and animals?	Paleontology	Paul Morel was a character in which classic novel	Sons and Lovers	Which astronomer discovered the planet Uranus in 1781	William herschel
What does the Irish 'dubh linn' mean?	Black pool	What flavour is the drink Kahlua? 	Coffee 	Hank Ballard and the Midnights first released what in 1960	The Twist
Where Will You Find The Characters Blinky, Pinky, Inky & Clyde 	Pacman (The Ghosts) 	Who Won The 800 Metres At The Moscow Olympics (1980) 	Steve Ovett 	Ixchel is the mayan patroness of ______	Pregnant women
By what name is Reginald Dwight better known as?	Elton John	How Is The World Of Music Is "Anna Mae Bullock" Known To The World	Tina Turner	What Band Didn't Want To Miss A Thing In 1998?	Aerosmith
According to the Christmas song what was the only present asked for? 2 Front Teeth, 5 Bath Cubes, 4 Bars Of Soap, 3 Pairs Of socks 	2 Front Teeth 	Which word describes a male singer singing in a high register	Falsetto	Ollies Gang Made Me Go To A Flower Show In London, Who Am I	Elvis Costello
Sex shop survey what's most popular flavour eatable knickers	Cherry	As what was the Taj Mahal built	Tomb	What Nationality Was Saint Valentine, The Patron Saint of Lovers 	Italian 
What kind of animal was Cleo in the famous story of "Pinocchio"	A fish	In Which Sport Did The Term "Hat Trick" Originate	Cricket	Who owns: folger coffee	Procter and gamble
Which Asian Country Banned Lewis Carrol's Book Alice In Wonderland	China	What is the frog's name in 'the muppet show'	Kermit d frog	Who was the first chief justice of the us supreme court	John jay
Which pie consists of a long pork pie stuffed with a boiled egg?	Gala Pie	In 1965 Gambia achieved independence from which country	United Kingdom	Who was the actress that made waves in 1984's "Splash"?	Darryl Hannah
In Star Trek what is Chekov's first name	Pavel	Captain Jean Luc-Picard keep a fish called what	Livingston	Brian Jones Came From Which Gloustershire Town	Cheltenham
"Le Freak" and "Good Times" were hits for which New York group?	Chic	By what other name is the mountain K2 called	Mount godwin austen	What are a tiger's paw prints	Pug marks
Greyhound racing in UK what colour does the No one dog wear	Red	Who Shot Up The Charts With Eloise In 1986	The Damned	Which football team has been nicknamed the "Orange Crush"	Denver broncos
Who Recorded The Album "Handsworth Revolution"	Steel Pulse	What was the first lighthouse ?	Pharos of Alexandria	Which book was first published in Edinburgh in 1768 and subsequently moved its home to Chicago?	Encyclopedia Britannica
A digitabulist collects what	Thimbles	Brigham Young University offers what unusual Major	Ballroom Dancing	Of gibraltar In this team sport each player gets a chance to play every position	Volleyball
"Which of these was not one of the twelve apostles ? ""Jason,Bartholomew, Phillip, Thaddaeus"" " 	Jason 	In the siege of Mafeking who led the defenders	Robert Baden Powell	The Mask In The Film Scream Became A Popular Costume What Famous Painting By Edward Munich Was It Based On	The Scream 
Longacre square is now better known as what	Times Square - NY	What island has Hamilton as its capital?	Bermuda	To Which Country do The Balearic Islands Belong? 	Spain 
Whose associate was J. Wellington Wimpy	Popeye	During their lifetime the average person eats four what	Spiders in their sleep	In what city is the worlds largest carpet manufacturer	Kashmir
The term Centennial represents how many years ?	100	In What Us City Was President John F Kennedy Assasinated In 1963 	Dallas / Texas 	What was the original meaning of the word harlot	Tramp
Where Is Sugar Loaf Mountain 	Rio De Janeiro 	Every human first spent about half an hour as a single what	Cell	Which comic strip was banned from "Stars and Stripes"	Beetle bailey
Which is the heaviest, An Ice Hockey Puck or a Baseball? 	An Ice Hockey Puck 	How Long Did The 100 Years War Last 	116 Years 	Which Single Was Recorded EMI's Studios In Paris In 1964	Can't Buy Me Love
Which country eats the most turkey per capita?	Israel	Which famous ship had a total crew numbering 430	Star ship Enterprise – Captain Kirks	Panophobia is the fear of	Everything
Who Declared "I Second That Emotion" In 1967	Smokey Robinson & The Miracles	What sport do the following terms belong to - "Hotdog & Bottom Trun"?	Surfing	Calico cloth was invented in which country	India
What product sold 25 bottles in its first year for $50 cost $75	Coca Cola a 50% loss	Who was the French revolution leader who was later guillotined by Robespierre	Danton	The world's longest natural gas pipeline is in what country	Canada
Who was the leader of the good Transformers?	Optimus Prime	Who thought up the band name "The Beatles"?	Stu Sutcliffe	Bubba is Yiddish for what	Grandma
Who was known as 'the peanut president'	Jimmy carter	Whose Debut Single Was A Cover Of A Smokey Robinson Tune And Former No.1 For The Temptations	Otis Redding / My Girl	Who Won The 1995 Mercury Music Prize For The Album "Dummy"	Portishead
Japanophobia is a fear of ______	Anything japanese	What is the chemical symbol for copper	Cu	What is Pennsylvania's official drink	Milk
Which is the largest african bird of prey	Lammergeyer	A poem of fourteen lines is called a..	Sonnet	What is 'perestroika' in english	Restructuring
What has approximately 1/4 pound of salt in every gallon	Seawater	What is a chuckwalla 	A lizard 	What is the capital of Russia	Moscow
What's the curved line between any two points on a circle 	An arc 	Oikophobia is the fear of what	Houses	51 what were destroyed by the Great fire of London	Churches
What is the last word of the old testament	Curse	A race is won by four laps of the track - which sport	Speedway	What paris restaurant is at 3 rue royal	Maxim's
Wher Might You Be Offered Ouzo 	Greece 	Eric Morley (Creator Of Miss World) Was Also Responsible For Which Hugely Successful TV Show	Come Dancing	Collective nouns - A Desert of what	Lapwings
How many children are in the 'american dream'	2.5	In Shakespeare, who killed Tybalt	Romeo	Basketball: The Boston ___________.	Celtics
How many degrees in an interior angles of an equilateral triangle?	Sixty	You ordered unagi in a Japanese restaurant what would you get	Eel	What is the character of French wine described as 'mousseaux'	Sparkling
Whose 1979 Debut Album Was Called Inflammable Material	Stiff Little Fingers	In ten-pin bowling, how many points does a perfect game consist of?	Three hundred	Who has been serving apple pie for more than 100 years	Yale college
Who was the lead singer for creedence clearwater revival, and recently released 'blue moon swamp'	John fogerty	Taramasalata Is Made From The Roe Of Which Fish 	Cod Or Grey Mullet 	Which group had a hit with Mr Tambourine Man	The Byrds
What is the term that refers to the search for the existence of ghosts?	Eidology	An American frying pan is called what? 	A skillet 	Who composed Clair de Lune	Debussy
What is the capital of Zimbabwe?	Harare	Which American state has the longest borders with Canada	Montana	Which city was the location for the 1994 Winter Olympics	Lillehammer, norway
The petawatt is the worlds largest what	Laser	French riot police were ordered to the Rivera to deal with what	Hundreds topless women (1971)	Whist is an early form of this card game.	Bridge
Which instrument did jazz musician Louis Bellson play	Drums	Again in Ecuador if you were served cuy what have you eaten	Guinea pig	What is Radio Shack's main brand name	Realistic
What is the name given to the type of West Indian music made famous by artists such as Bob Marley and Peter Tosh?	Reggae	What tropical disease does an insect of the Anophales genus transmit	Malaria	What country issued a banana shaped stamp	Tonga
Who won the 1982 soccer world cup?	Italy	In Venezuela lovers use pink what	Envelopes - post half price	Which German city was the setting of Auf Wierdersehn Pet	Dusseldorf
What does "kindergarten" mean in german	Children's garden	What Is The Condenser Better Known As 	A Capacitor 	What instrument are you playing when you perform a rim shot?	Drums
Who composed 'Symphonia Antarctica'	Vaughan williams	Which Crew Was "I Just Died In Your Arms" A Hit For	Cutting Crew	Who was "The father of magazine science fiction"	Hugo Gernsback
What animal has a forked penis	Possum	What Was The First Animal To Be Domesticated? 	Dog 	What Figure Has Four Sides All The Same Length But No Right Angles 	A Rhombus 
In which actual city is the television series Casualty filmed	Bristol	What was King George VI first name	Albert - but Victoria said no king Albert 	Kiss on My List' was which duo's second number one hit	Hall and Oates
In Minnesota what pleasurable activity is totally illegal	Oral Sex	What counrty would you visit to ski in the Dolomites	Italy	Capital cities: Australia	Canberra
Bezique, piquet and pinochle are all types of what	Card games	He taught Alexander the Great.	Aristotle	Famous Flames Music: What 1958 song was The Coaster's only #1 hit	Yakkety Yak
In Which Type Of Card Game Might You Make A Meld 	Rummy Or Canasta 	On which mountain did noah's ark run aground	Mount ararat	What is the highest point in South America?	Aconcagua
Name The Woman Who Was In The Vanguard Of Tv Crooks 	Fanny Craddock 	From Which Nut Is Marzipan Derived 	Almonds 	In which state is Tupelo?	Mississippi
The ledge between a parapet & a moat is a(n)..	Berm	What was Canada's first chartered bank	Bank of montreal	On irc, what does a/s/l mean?	Age/sex/location
